2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Methylotenera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053641043203761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228056195881023	0	0.0126546260943219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0978992927579245	0	0	0	0	0
Micavibrio	0.0203773117007243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103957017831538	0.000235313566863619	0	0.00146940047891831	0	0	0	0	0	0.000575943655359976	0	0	0	0	0	0	0	0	1.64944667993189e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103356783381342	0	0	0	0	0	0	0	0	0	0	0	0	0.000444821061153097	0	8.40794071959309e-06	5.63127914893629e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550121379019119	0
Microbacterium	0.011289944884849	0	0	0.00280790682875587	0	0	0	0	0	0.00160939596746343	0	0	0	0	0.00573372150259178	0.0212680918079896	0.0202493150438253	0.0232293486420654	0.0466271406883448	0.0516660865988758	0.03656331694771	0.0257579280877138	0.0172052591756189	0.00227957588485076	0	0.00199950633392503	0	0	0	0	0	0	0.016835179850984	0.000704929142287777	0.00263391644425232	0.000339309607441872	0.000528693449245271	0	0	0	0.00398002438179529	0	0.0115075679793945	0.0284948132295376	0.0209209229803439	0.0671600194401308	0.0297620385413813	0.0989509950861753	0.0279469485705294	0.0313156822564315	0.0441746477596141	0.00383931054733187	0.0258981551898363	0.000912433893399633	0	0	0.00307419829447357	0	0	0	0	0.00139319400086032	0	0.0238763340062541	0.0270981561387987	0.0333250160318867	0.00992177133016649	0	0.0055149662218479	0.0355702708392399	0.0119862764956619	0.0298329012588221	0.00386996577640576	0	0	0	0	0	0	0.00583729773588011	0.00982808870413979	0.0315427778239361
Microbulbifer	0.0428612429596255	0	0	0	0.0370155049415972	0.0121556536256195	0	0.118517977614698	0	0	0	0	0	0	0	0	0	0.00713746885108392	0	0	0	0	0	0	0	0	0	0.0100559003640907	0	0	0	0	0	0	0	0.0182456173855325	0.0165690824215714	0.0170582845687586	0.00659301318879088	0	0	0	0	0	0	0	0	0	0.00685955309286475	0.0204984862792761	0.00197593325865851	0.0097742141108617	0.0107403743299956	0.0424208119819389	0.030221633643838	0	0.0313669453236518	0	0	0	0	0.0435239316795519	0	0	0.00926516938979347	0	0	0	0	0.0106869705245435	0	0	0.0119622229069693	0	0	0	0	0	0.0120208023974274	0.0163735817891451	0	0
Microcoleus	0	0	0.00118152936492071	0.00992678665357213	0.0197725164640996	0.0217710695515496	0.00300824551739514	0.0109256375189471	0.00318661565099608	0	0.00167678352904665	0.00232991189582239	0	0	0.0101016546631858	0	0.00691546753784502	0	0.00286650349133915	0.00262489182013685	0.0224241655960157	0	0	0.0200055825258772	0.00509020481923733	0.00712527283510859	0.0424256546610845	0.0135214832496525	0.0278785278760179	0.00319423153895126	0.00585970586019524	0.104559051476892	0.00339966553590589	0.0115883185681697	0.0179517924915303	0.025890542450737	0.0296519091844551	0.000228387391873197	0.00444280579691035	0	0	0	0.013767601327164	0.000775364079481692	0.00663318079653993	0.0144172919341203	0.0139264684499981	0.0174265719849004	0.00331815422507887	0	0	0	0.000873572889863605	1.04368564890711	0.055281340657305	0.0148925835458171	0.0130159564469651	0.0044193647470673	0	0	0	0	0.000975006010588044	0.00576471665354489	0.0030319892547441	0.00184983607828225	0.000145361663040084	0.0166933170463227	0.000383269317400782	9.64427156341626e-05	0	0	0.0229879933754362	0	0	0.00142179705810031	0.000492665353954728	0.00430020510724614	0.00100164863517493	0.00493098115068784	0.00304435110718546	0.00412531684418911
Microcosmobacter	0	0.400840681217523	0	0	0.143563377748225	0	0.120366779070813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0374476930601363	0	0	0	0	0.0591732356307868	0.041528014876913	0.0276882208000249	0.0415968474225078	0	0	0.052533183168241	0	0	0	0	0	0	0	0	0	0	0	0.0541752437218518	0.123524678678349	0.069120689649565	0.179219807754534	0.133388744399164	0.0205541415464063	0	0	0.684753959366361	0.115137180244528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296939581086775	0	0	0
Microcystis	0	0	0.160529417932013	0.0433988250208039	0	0	0.0170516505124896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143500021602922	0	0	0.052181538138939	0	0	0	0	0.00558425105304285	0.0193513067371699	0	0.03914582551437	0.0344137169174117	0	0	0	0	0	0	0	0	0	0.0081224907928367	0
Micromonas	0.000242450029200153	3.73690294421447e-05	4.69737599331113e-05	7.59059284185183e-05	0.000171909646740268	0.000212248077154538	0.000117846959845517	6.36197598273983e-05	0.000170054457642244	0.000219527374083805	0.00103400836356484	0.000733986059039327	0	9.38087464902798e-05	0.000537412257604544	0.000790307022462155	0.00318192048973997	0.051213668577238	0.00084351028327654	0.00095468741491439	0.0024329954981147	0.000721480893677534	0.00972774209431378	0.00430992617529292	0.001958662586573	0.0113011006375517	0.0114109356167	0.00132209810325918	5.89845503587903e-05	5.85756794140459e-05	7.35843886082915e-05	0.000355902267361053	0.00155536097778508	0.00491652156481131	0.00252390280313396	0.00127566185118209	0.00158198517989628	6.17828812548726e-05	0.000262561456989441	0.000370466416384109	0.000187499132494358	7.93733095041636e-05	0.00114143242088932	0.00226679047394348	0.00297441250395613	0.00167848356439736	0.00148692035570613	0.00220785752009261	0.10740356255322	0.128686122165003	0.0426021827890357	0.0562324743968467	0.130372522983002	0.0283044463573393	0.0108605250705782	0.00256677867749026	0.000672886359893131	0.000282253220638921	0.0455297373831452	0.00196128409936984	5.66406601515538e-05	0.00620517277664112	0.00161899559676816	0.0361505437472951	0.0407491207388665	0.0349302307569542	0.454044464892666	0.00248335909704505	0.00040538343685347	0.00474557697712241	0.0857436879042137	0.0510869867640267	0.131825066745706	0.00784174595914406	0.000805899801375919	0.000428877741189676	0.000879646820764444	0.000632157806248222	0.00228638864194854	0.000720079790486652	0.00340694697286833	0.00704663061995189
Microvenator	0.0638229848458883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127826965458075	0	0	0	0	0	0	0	0	0	0.00696085383705397	0	0	0	0	0	0	0	0	0.00703865587345383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00992311779699543	0.00568017653327383	0	0.0329605611782265	0	0	0.0645697026882697	0.0223387857403032	0	0	0	0	0	0	0	0	0	0
Micrurus	0	0	0	0	0	0	0	0	0	0	0	0.049175297920561	0	0	0	0	0	0	0	0	0	0	0.0069881758596417	0.00871336367342833	0	0	0	0	0	0.0229333120429563	0	0.041717919435864	0	0.0100546313634093	0.0423697411609253	0	0.0165298765949981	0.00972502590609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285278051203559	0	0	0	0	0	0	0	0	0.0142391120388605	0	0.00237888365175405	0	0	0.041898324287033	0	0.0259227186283242	0.0185845549771219	0.0115715739948662	0	0.0235037131477363	0.106778345350871	0	0.0036932346406911	0	0	0	0	0.00520580859991303
Miltoncostaea	0.0456708791424507	0	0	0	0.000195021595150612	0.000422263912023919	0	0	0	0	0	0	0	0	0.000682165600952257	0.00124424032629193	0.000761213585133698	0.0274401742786555	0.0224056886699653	0.0138064612739946	0.0126275340899727	0.0178348742754462	0.00322794898132719	0.00235355985659654	0	0	0.00443190904463051	0.0017011252361684	0	0	1.61132415138348e-05	0	0.00431516287891608	0.00486759975302278	0.00502060149518672	0.00525421685963116	0.00767176498975238	0.000603450018493974	0.000804547964002158	0	0	0	0.00108116587427037	0.00365326579566739	0.00693824053175977	0.18213665619092	0.309778334661911	0.285146348467537	0.0700852196537855	0.0420409220580378	0.0992362868338478	0.00533816193266809	0.00678494558700737	0.00180452160389664	0.000791002482799637	0.000366020958085354	0.000604291902130517	1.30443433782241e-05	0	0	0	0.00522877126845938	0.00555877584034332	0.0152455053205786	0.0140188283366607	0.0144870650945899	0.0171333307687906	7.95150522353252e-06	0.00231749484966519	0.0121839339360324	0.00819545237943209	0.0120044808237801	0.00637395655252214	0.00303116033490517	0.00217233733854794	0	0.00017498826326209	0	0	0	4.09539524165432e-05	0.00341671403042556
Minidiscus	0.00056730458263601	0	0.0019525344413567	0	0.0716623830765122	0.122284103601628	0.0175423230325864	0	0.00378365063270389	0.0171916567528018	0.0059590068520446	0	0	0	0	0	0	0.00113952046563102	0.00849937236122848	0.0046706494573566	0.00617757729212498	0.00433289769677781	0.107439690149976	0.0774420639769731	0.0989418145458219	0.0836608004527284	0.127197232824886	0.0407563236929092	0.00547213817409926	0.00581976713811506	0.0359051691423134	0.00350561463801894	0	0.00753319472510494	0.00324215009034329	0.0137999377120223	0.0504420987854186	0.00082849907480187	0.0245319759126711	0	0	0	0.00208172678940098	0.0200959433122198	0.00760155207402116	0.0688039166303001	0.0611499106950792	0.152375752382204	0.702706263653819	0.109155744040361	0.78753156026294	0.482370237832788	0.413992206180684	0.203708336380949	0.248190713663061	0.420815640307822	0.359090565410945	0.283517952343373	0.0792235611523107	0.0291124019967978	0.0181615102545308	0.320098275254611	0.275730586378003	0.0364081990102655	0.0173781678976968	0.0263116439094881	0.340045938759924	0.000428224385545292	0	0.0920793290382592	0.108274015435352	0.0535694866621031	0.444796607794363	0.402984560878837	0.217775366981049	0.0154956963519189	0.0366172037763491	0.0354535060634668	0.00279976173752479	0	0.00146098182182029	0.0193149873137461
Minutocellus	0.000332263223036028	0.00158240198892133	0	0.00176120701312406	0.00378533406577293	0.000764624479259667	0.000212251846048293	0	0.000661566236223017	0.000639099315163373	0	0	0.00169032899259391	0.00643430424583413	0.00260961141015848	0.00230926649629477	0.00535448060714354	0.00784223317669078	0.0148796318979833	0.02202981543843	0.0393225602872431	0.0235409510371785	0.0115968534840316	0.006208995298894	0.000990792381789109	0.000806854897838236	0.0278054792419701	0.00624223283824637	0.00251530464770711	0.00525876673907153	0.00682461524828982	0.000443778539235926	0.00300201883794926	0.0401232993614611	0.0316978781917095	0.0119668773965726	0.020071040190963	0.000437405823020176	0.00482637798266729	8.47633227772052e-05	0.000239160042891706	0.000165666076572381	0.00909238315503994	0.0181795768722791	0.0114100502966569	0.0663071427224056	0.0623938663294629	0.0746058290868341	0.0121700098079434	0.00065132287766212	0.0359734206192908	0.0158944394251576	0.00864401993036432	0.00123625450435937	0.00135864678030872	0.00131772292938396	0.00183497454303841	0.00251726755463591	0.000955461597024694	0.000237501992721524	0.00102770575946638	0.00341886459694126	0.0566140830801081	0.0149665464142477	0.0122372062609297	0.0215473839424453	0.04041167327834	0	0.000755603492919113	0.00671407883854823	0.0117105034958949	0.00430246415665299	0.00639748277992414	0.0787286441382449	0.0179207796935919	0.004945903466632	0.0608393405218399	0.00261751553415692	0.00168089421828867	9.58159623482817e-05	0.0342825440923123	0.022683541960224
Minwuia	0	0	0	0	0	0	0	0	0	0	0	0.04876341866539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00840347941156407	0.0154262111807492	0.0111943151103793	0.0164321048851557	0	0	0	0	0	0	0.0109066540908865	0	0.0135826210868431	0	0.0222175652114636	0	0	0	0	0	0.0170338749560863	0	0.0378584022208453	0.0463014056701899	0	0.0209948450539412	0	0	0.0814499610978922	0.06039078327617	0	0.0223884205496951	0.0728822791469691	0.00795082921694388	0	0	0	0	0	0	0	0	0	0	0	0.0420077781308153	0	0.00630623813766415	0
Mnemiopsis	0	0	0	0	0	0.00253908802548173	0	0	0.00413371873024373	0	0	0	0	0	0	0.0084951613469682	0.0420049912065048	0.00189405384504546	0	0.0134333318122383	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051854597432085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240039487804878	0	0.0849708340667393	0	0	0	0	0	0	0	0	0	0.8676760386017
Moneuplotes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023483150940804	0	0	0.00301688398154052	0.0211553365568188	0.195500539568681	0.141846779577168	0.00421476539662532	0	0	0	0	0	0	0	0	0.00747448454505047	0.00479427955609809	0.0393252934030959	0.00315170891100213	0.00306914303872687	0.00200781075777575	0	0	0	0	0	0	0	0.0400906108456432	0.0343991793669239	0.0225875800710104	0.00559655103503081	0	0.00612724576739572	0.0858601079115037	0.0466331785031212	0.00607541127407641	0.000779037248428428	0	0.0143192754912503	0	0.0154976326588278	0	0	0.00306090068664096	0.00648447523392797	0	0.0106439645790575	0	0.00235549267953629	0	0.00670033855879444	0.0100976851415864	0.0113457019086383	0.00795965412790164	0	0	0	0	0	0	0	0.000990664399404579	0	0.00970145243327211
Moritella	0.000495579971907175	0.0334357775726529	0.000780576020805497	0.000819397048554711	0.00219431333003245	0.00378782538333919	0.00266020992938794	0.0178632243148499	0.00207877041617033	0	0	0.00049151175899067	0	0	0.000411971017762793	0	0.000700949253306516	0.107584161695373	0.000120925786308265	3.74747199379275e-05	0	0	0.00106972652698217	0.001192635576341	8.0578900221809e-05	0	0.00336274613938588	0.000412263200200828	5.22029043677478e-05	4.78637634860177e-05	0.000470641032841389	0	2.31516032464339e-05	0.000335516308550756	8.46999896076556e-05	0.000706894210873752	0.000165538214778153	6.50881740373983e-05	0	0	0	0	0.00101689577992725	0.000209007047240803	0.00062366513008957	0	0	0	2.75543431553654e-05	0.000486237039167939	0.000173173890869039	0.000124632583152248	0.000390693746214757	0.000703832074494692	5.34793351005905e-05	0	0.000652216838322842	0	0.000271049781368288	0	0	0.00218511062798566	0	0.00111139399447478	1.72131221665621e-05	4.82214061214797e-05	0.000428517718597507	0.000661593573867338	0	0.00124729975461156	0.00094260962796332	0.0029768572649693	0.0105650530194376	0	0	0	0	0	0	0	0.000106033653090989	0.0621683644479613
Motiliproteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175940576141876	0.396568401667346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040761266954161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucochytrium	0	0	0.00205483100916119	0.0064236219042547	0.0103929614533766	0	0.00156049787449625	0	0.0008768409446224	0	0.00167512701118862	0	0	0.00235547496823218	0.00145728507280537	0	0.000838491019221474	0.000109590049869963	0.00112444661863424	0	0	0.00137775638323228	0	0.00583618472311547	0.00205842521804673	0	0.00281239453861787	0.00413822361554303	0.0165796068241929	0.00512608973654712	0.00699535126787058	0.00760398490179731	0.000211963674746694	0.00115666014641242	0.000504445706992944	0.00271909805719753	0.00182868249978032	0	0.000296081997439801	0.000508442688465887	0.00473111053192367	0.0177630817540838	0.00412280644087898	0.000816004690054896	0.00338767217037378	0.0215688824074398	0	0.0166123056229992	0.00109893032109883	0	0.00347303711027882	0	0	0.00750795110871011	0.0093110991521538	0	0.00262477735636623	0.000902398044534117	0.00288539599267462	0	0	0.00357525467115313	0.000805648053785683	0.00236929006677268	0.00093404797467895	0.000680062327314039	0.0015203083647213	9.86946849311848e-05	0	0.00237338882113455	0	0.00359852300431291	0	0	0	0.00219174540562636	0	0.00496372701455987	0.0284452040989841	0.0174838055903669	0.0146379664237424	0.000446370449895648
Muraenolepis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251978806664564	0.00638147334115527	0	0	0	0	0	0	0	0	0.0111210104782403	0	0.0492797648524143	0.10601532927654	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011749225629161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muriicola	0.11328176802215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0589822854972065	0	0	0	0	0	0.0236873793429954	0.0060143211575073	0	0	0	0	0	0	0.0432942766923583	0.020299456455086	0	0.0086398511278806	0	0	0	0	0.0109241817349867	0	0	0	0	0	0	0	0	0	0	0.00253276691382479	0.0129834116419105
Mycobacterium	0.0344943132108228	0	0	0	0.00301220898663499	0.00911241060189472	0.000946507340655284	0	0	0	0.00605268638761774	0.00371704169975845	0	0	0.00608653133123725	0.0131424967012535	0.0254975826576118	0.0542233827102468	0.00455827896166971	0.00649253790720742	0.00350770208522861	0.00363373292786211	0.00136619314928777	0.00501541272500777	0.00793124655619283	0.0195663502951267	0.0116171890228587	0.00888694255159744	0	0	0	0	0.00331916720619277	0.0042343306901665	0.00187461811067299	0.00422124403722845	0.00182223655399097	0	0	0	0.00126977972238506	0	0.0128145287503728	0.0236930141573707	0.0278763484038236	0.011445073951316	0.0124855880199723	0.00229273100661896	0.0233009720928809	0.0266468753380966	0.005927979412662	0.019395847622282	0.0143875287383229	0.0072823195803124	0.00221255094841741	0.00496891014331079	0.00291312161316253	0.00261761379356365	0.0110044778765986	0	0	0.01960016285902	0	0.0201211016319675	0.0232375198132261	0.0322977681286987	0.0258272165668507	0.00379454366740007	0	0.00787864608425609	0.0201590927723738	0.0202508705601811	0.0257674023132311	0.00351590233693393	0.00512225038281381	0	0.0396428255877737	0.00959592013462239	0.00454779670917421	0.00416096019584378	0.0115589769980727	0.00712953150480234
Mycolicibacterium	0.355739932898641	7.96686188907052e-05	0	0	2.07700547641078e-05	4.06825595079407e-05	8.58980138111459e-06	0	0	0	0	0	0	0	4.05542534947652e-05	0	0	0.0094695919092252	0.000153003091800517	1.69604300798289e-05	8.51215186674197e-06	4.05590171840632e-05	4.44566210917894e-05	0.000125560523096247	0	0	2.4006150033515e-05	4.23634837678171e-05	1.32497567730776e-06	6.37786626720485e-05	0.000603703148330655	5.40831441801894e-06	0.00376028423478212	0.000103633215205525	0.00019495404797066	9.17586907694304e-05	0.000146856557388693	2.79666905583311e-05	0.000119027514842518	0.00192054465561734	0	0	0	0	0.00846730051592629	2.31024582966702e-05	0	0.000233594179623118	0.00324323808339277	0.000170690592330454	0.000528008044588599	5.92476904096401e-05	4.2626001699029e-05	0.000200978754441037	0.000157985664231305	0.000293279660882716	0.00014311273211229	0.000154909175672899	0.000109658215075925	0.000542303911400571	0	0.00027623024765208	0.000125793271243797	8.9652783509505e-05	0.00485619981839262	0.00520551224292228	0.00013324396839179	2.42818767005268e-05	9.20752500712604e-05	0.000128697173233408	9.39032932306227e-05	0.00704853106104158	0.000199082670026097	2.35201046369683e-05	4.18985749683362e-05	2.13201384970077e-05	1.95732472566362e-05	7.86701785496537e-06	1.68938301436756e-05	9.39348157468783e-06	0.00235364725089119	0.00442248257090212
Mycothermus	0	0.0362669948510189	0	0.0622666366844219	0	0	0.0145910303251912	0	0.0597050085899627	0	0	0	0	0	0.04577379770481	0.052059120484933	0.0210658739524335	0.00223358363898094	0.0158603082824585	0.0527752049317345	0	0.0315709993403127	0.0872849808277675	0.0227776319004906	0	0	0	0	0.00419724430275739	0.00413705585721097	0.0367706770255631	0.0640088273805078	0.0194790529771524	0.00957158308560745	0.00783982733470773	0.00136352178659244	0.0176124392701334	0.0097052563489712	0.0112417914787919	0.0594866616478825	0	0	0	0.0275217964624269	0.057767591949924	0.0183721268244524	0	0	0	0	0.065278853761889	0.0085323517797371	0.0302333351961514	0	0	0	0.0145311990739203	0	0	0	0	0	0	0.0055462777058824	0.0163065349000213	0.0127634155400205	0	0	0	0.107312309546002	0.0158449169609563	0.0200689209540464	0	0.0440726527241398	0.0540389464993125	0.0513762911207812	0.029517810907069	0.00459175573461305	0.0072613563632363	0.00495904932942953	0	0
Mytilus	4.52504695269427e-05	0.0612235133717491	0.00929234049316616	0.00859075360343232	0.0717743241027359	0.108919709765133	0.114628950248479	0.00208800378697069	0.0057100363039788	0.000643882097322899	0.00223665432228596	0.00100969709925126	0.00361959361292722	0.0132032624382671	0.00442162710361818	0.00264068540021357	0.00190498120401523	0.00214542331418849	0.0174023135374848	0.00387845933197658	0.00229296447133977	0.00920747797499595	0.0118958404747008	0.0112026622968009	0.0377382576068337	0.0161152750964286	0.0284881108164045	0.0246985249505712	0.0408575679283388	0.436899575202248	0.0827638065061268	0.0113795080559884	0.00760388314641388	0.0519110570177402	0.00595788982486316	0.0117497891214516	0.00378005129991192	0.0235763821222388	0.00292690595168345	0.00128103189971413	0.0126616141381093	0.00854566294316106	0.0040261287799489	0.00197739842071041	0.0027998795586847	0.0481145299905859	0.0192081649132374	0.0339574108756524	0.00453240799314327	0.00169865320683023	0.0208503051436805	0.0180291367030789	0.00766455785556681	0.0035107012804358	0.0630772489275222	0.0125470492167659	0.0181822210787637	0.0492939693547826	0.00513107010756909	0.0532021900257526	0.17010394551566	0.00216032598957616	0.00103066623227142	0.0147979460266064	0.00286816425908757	0.00444309919796517	0.000675300936783754	0.000626565639618872	0.000440182461096738	0.0102655089419474	0.00314154332991896	0.0140523621595702	0.00140505987647626	0.00801203774858988	0.00838070937405289	0.014091077315475	0.0354742049817678	0.00776995616150192	0.0118047878179339	0.00159658753460112	0.000592480170082153	0.00321028255637226
